patent_id,score
4339986,0.45184080151535905
4399079,0.48677116886054533
4290781,0.47390396362682796
4301433,0.4869554402210737
4148799,0.5090928381146809
4195552,0.4630407518635197
4086204,0.46613930685277294
4215015,0.46009938233835534
4067452,0.47450367171854174
4030528,0.46836243115524434
4372044,0.5218050836309533
4137802,0.41987336437028777
4025446,0.5582020500102416
4292589,0.4496181637586302
4360712,0.47424090138128727
4155380,0.48724005363568174
4309418,0.46987829320359653
4206452,0.46545332158386454
4522468,0.5109167617356792
3967732,0.5465446883182311
4228657,0.4771652977696168
4345964,0.4749050973171223
4017888,0.4674575699493716
4411978,0.5075693519136116
3992298,0.45730536464943955
4047805,0.5455820914540036
4217235,0.516508562256369
4098992,0.43288251486658486
4044197,0.5054132534331457
4134399,0.49217800557657565
4285228,0.5236445627195786
4301017,0.5193158876097155
4247413,0.49949203761872807
3993548,0.5198430846441177
4132614,0.4980444696495958
4053530,0.5990511493115194
4057144,0.48293462012045063
4327618,0.5457649186784935
4217493,0.5086148448213039
4384739,0.4915120231649306
4333607,0.4426327336612627
4245330,0.48964146733274116
3985798,0.5387272086952857
4091171,0.4804565435676363
4257101,0.44915228162562154
4059558,0.5275021279496233
4002354,0.49454776263855493
4102852,0.4606256713605507
4007665,0.48789989808832457
4316317,0.49892231625369077
4010885,0.45760836815487027
4333981,0.45542953103521927
4355340,0.46250403573198334
4008665,0.490144064192637
4033218,0.4614476377086573
4334568,0.5010803676911255
3990762,0.4587640076103178
4184113,0.5160078018655961
4043860,0.497288786928684
4354231,0.4940328793101119
4406948,0.4077772550604143
3960191,0.4761912449500791
3979779,0.4005475495844803
4316203,0.5230466208809881
4078733,0.46788170477272706
4080469,0.5050116772909771
4287937,0.4726837496665818
4169243,0.523710365056014
4458132,0.4398617097901516
4378807,0.49440572371949454
4104361,0.533484781495239
4006564,0.5156652563234569
4192192,0.5087505967312
D243974,0.6591649977920776
4152386,0.4938027365477405
4273209,0.4533386859088836
3998474,0.44600349316908117
4265209,0.4644233097910317
4160666,0.4997090515578515
4281412,0.418978821373412
4054879,0.4712919921507265
4134449,0.4478158383630307
4043919,0.49281404961518616
4391282,0.4077230390044087
4207379,0.48447409958556176
4299998,0.5206494067304144
4117863,0.48860477004951797
4079556,0.4627220603275239
4111443,0.4888444699170084
3976055,0.4629324102035565
4021787,0.5094313123713694
4336848,0.44799591793205373
4112105,0.5568043721807784
4176613,0.5301647903017928
4136572,0.4597666986010805
4277228,0.5260040278616307
3973040,0.605048015547321
4206745,0.5191806267180603
4042223,0.37941586476968114
4345064,0.47427317895056176
4195876,0.43668275512543353
4284642,0.528828331076566
4269473,0.4348531313148333
3980684,0.5332938486254623
4007267,0.4617102648740644
4348019,0.4571060215393456
4075738,0.5212590229701421
4367792,0.4384869455604127
4016098,0.46288876576336113
4351487,0.48409369746378983
4159212,0.5639915106810529
4186458,0.4816994701612686
4122431,0.41943667227169357
4219300,0.4470454694618759
4132713,0.5466859007347777
4292617,0.5110203195401966
4179445,0.5382305063348909
4112269,0.4474660674080055
4222675,0.4657944034719107
4053194,0.47264509883299255
4338468,0.5678347925736171
4236217,0.4249363538289897
3988682,0.5139032931803775
4088212,0.49158330569892134
4379289,0.5260514578298734
4201855,0.47577159269620656
4363103,0.4241101362671783
3934930,0.5294958138594748
4129715,0.47052928774279323
4069278,0.46504540527943766
4016021,0.4683967590031172
4197585,0.4360750943373163
3943632,0.4428186966525889
4309466,0.5848529330986312
4001529,0.503658678547475
4241270,0.5033722445070501
4025577,0.5007813105698053
4331889,0.48491540043345216
3951263,0.45099798823065623
4317827,0.5440370417476649
4426229,0.4727724848299351
4031042,0.442918692077361
4029495,0.46431283102877935
4353049,0.5069083190776846
4083799,0.4973513800970122
4291838,0.4329123702352665
4162163,0.5142700307253303
4038192,0.46937178511470207
4309841,0.4550766930001153
4023439,0.5128559016675821
3936361,0.5214860126866249
4155774,0.43956154904784855
4058003,0.4933517384482801
4299459,0.4807889022611282
4042448,0.5130385631331769
3989958,0.4953888332177378
4372398,0.46013948245841585
3970463,0.5004224099429575
4190756,0.48962717766858344
4206856,0.5614921902875141
4322436,0.5547007760085617
4245977,0.47759406839835783
4351735,0.43677444763033285
4278344,0.4885264118350044
4255959,0.3755433824429878
4010135,0.4871830328442668
4035748,0.5217894967140746
4313963,0.45804470448386947
4211087,0.5105205746203483
3959804,0.5149575007362137
4057218,0.44842248807187535
4360866,0.4705440931513906
4169883,0.5092760094432339
4049532,0.4710543152236898
4151569,0.43832366114430227
4132876,0.44283995017891575
4015215,0.5084184856015034
3937719,0.5495549401442732
4019626,0.5012503112019582
4175029,0.5096433001225849
4245529,0.47431022569849
4063534,0.49759033580074474
4284556,0.5613013575366503
4064932,0.47763562738027393
4151459,0.4217170551947437
4246026,0.48837866342816094
4334713,0.4927891402285553
4171267,0.4937913709400542
4028957,0.4566482888372277
3947442,0.4706431541558659
4207966,0.5110739251540201
4142301,0.5120640240517941
4260586,0.4554336352572796
4138675,0.49455683917690524
4175308,0.49100834747435507
4003156,0.4263449735044721
4305372,0.5349672382711482
4193719,0.5079394594119544
4121852,0.5017728904390029
4076960,0.45760510098288415
3969553,0.5257529332832014
4289493,0.44461330339489946
4105435,0.547244595468044
4059139,0.4542369509594374
4319273,0.4402144234637153
4251191,0.4674354808031249
3947182,0.4253028947980141
3980348,0.4675491397120556
D257154,0.6709967468022648
4135171,0.4376176054433508
4098472,0.533067644408967
4233690,0.5371382957790312
4337556,0.4486833563327167
4280979,0.44201214184405513
4285185,0.4917568243349038
4038969,0.5270197027175925
4264875,0.547982091945846
4326411,0.45406652291677274
4291316,0.48536971130111206
4056957,0.47001369313626046
4222607,0.48704385774429443
4260647,0.4945256693809158
4272366,0.5250431335590363
4024707,0.4798023399829342
4173762,0.4297674751283451
4379240,0.513252652268709
4099668,0.5104432937995023
4193794,0.43720666417700016
4146735,0.4520501616129723
4163404,0.4447710910650944
4166235,0.5010791660980816
4293287,0.4924092052885186
3995766,0.49463137244601246
4150030,0.6119981497836455
4020542,0.48639452454779236
4083755,0.5009041008931207
3944224,0.48533844674896687
3984940,0.5312343898301914
4161093,0.4969817285602501
4042487,0.4371433848028447
RE30312,0.5161272082415431
4192885,0.5117907447871335
4034241,0.5292726746954044
3993023,0.41176936409299103
4365225,0.4590435879310236
4185652,0.49355702424567466
4355397,0.5241317570731037
4074254,0.46128786511100933
D261078,0.6987182926234535
3960529,0.5217944442216785
4210680,0.4937414454286754
3990185,0.5380678145454015
4145957,0.4866161564738512
4260120,0.5160827221287201
4012558,0.5066198197987279
4207793,0.44517604922784393
4290129,0.4507457669288589
4003713,0.5039306423211967
4132760,0.4534578359448321
4030579,0.4989537396166096
4188511,0.44829957054037967
4045722,0.4703089601203844
4178564,0.5307536240055806
4154972,0.47015963929105514
4056874,0.4791830394442476
4342964,0.45318670840151054
D244578,0.6886088686515157
4746201,0.5004804314235246
4147206,0.4886214147873683
3993771,0.5442293673221845
4234840,0.5038358184411511
4350836,0.49519505744815095
4056482,0.4591544734831715
4030342,0.49265369372937895
4229150,0.5064087438064904
3969120,0.5216669111558183
4012892,0.48651554149071324
4190134,0.47038735583544167
4163157,0.4797053517700759
4351092,0.5027557783414556
4007787,0.4417635140974977
4352949,0.5011203710347973
4130174,0.48359370375379995
