,patent_id,scores_min
0,4339986,0.16006723285160124
1,4399079,0.09023707701261524
2,4290781,0.2908000473531344
3,4301433,0.14589842753002358
4,4148799,0.20804685709924375
5,4195552,0.2624932251160947
6,4086204,0.2415886525030775
7,4215015,0.10923888296001197
8,4067452,0.18546221080015213
9,4030528,0.21951363604808763
10,4372044,0.1603918877522643
11,4137802,0.12761615064291323
12,4025446,0.29067557843769
13,4292589,0.1664103902525742
14,4360712,0.23200384173243593
15,4155380,0.20166309331780896
16,4309418,0.22666204483243677
17,4206452,0.21365806920604544
18,4522468,0.18734325024698176
19,3967732,0.18546221080015213
20,4228657,0.27713244506928736
21,4345964,0.10850650826780872
22,4017888,0.24296801525455886
23,4411978,0.1274228392157335
24,3992298,0.13608582132914065
25,4047805,0.1274228392157335
26,4217235,0.23200384173243593
27,4098992,0.2571830605986482
28,4044197,0.26780396761398184
29,4134399,0.18546221080015213
30,4285228,0.1603918877522643
31,4301017,0.15451089369454918
32,4247413,0.2831484224315126
33,3993548,0.30866250388029526
34,4132614,0.2703234367541345
35,4053530,0.3528962275925482
36,4057144,0.18693529632181233
37,4327618,0.14589842753002358
38,4217493,0.2414918980535095
39,4384739,0.24720268890626668
40,4333607,0.17870969253658286
41,4245330,0.17870969253658286
42,3985798,0.30925049570766966
43,4091171,0.3302128972154351
44,4257101,0.250830759550398
45,4059558,0.3128553249055004
46,4002354,0.18546221080015213
47,4102852,0.15451089369454918
48,4007665,0.20166309331780896
49,4316317,0.25850367066585817
50,4010885,0.18734325024698176
51,4333981,0.17870969253658286
52,4355340,0.20483087005204187
53,4008665,0.21486215460152286
54,4033218,0.21292901013462634
55,4334568,0.17881382079884
56,3990762,0.19296487066933793
57,4184113,0.36438137692465766
58,4043860,0.35809039465562165
59,4354231,0.18734325024698176
60,4406948,0.2532981359476358
61,3960191,0.18546221080015213
62,3979779,0.1664103902525742
63,4316203,0.23200384173243593
64,4078733,0.18546221080015213
65,4080469,0.284782094297733
66,4287937,0.2635654645510865
67,4169243,0.23905653687365586
68,4458132,0.23200384173243593
69,4378807,0.25081637063305606
70,4104361,0.1274228392157335
71,4006564,0.18795578683393327
72,4192192,0.16731156080582738
73,D243974,0.4456728214646381
74,4152386,0.22334636052793125
75,4273209,0.17870969253658286
76,3998474,0.18855738896971472
77,4265209,0.16006723285160124
78,4160666,0.17647661655871233
79,4281412,0.23200384173243593
80,4054879,0.23438513310126566
81,4134449,0.16731156080582738
82,4043919,0.18546221080015213
83,4391282,0.16006723285160124
84,4207379,0.29959392399406337
85,4299998,0.1274228392157335
86,4117863,0.21198162519253733
87,4079556,0.18546221080015213
88,4111443,0.1809339300295072
89,3976055,0.1274228392157335
90,4021787,0.27985039601847883
91,4336848,0.1603918877522643
92,4112105,0.36083266926482516
93,4176613,0.16731156080582738
94,4136572,0.12761615064291323
95,4277228,0.1274228392157335
96,3973040,0.4212362332362344
97,4206745,0.23200384173243593
98,4042223,0.21849280109687308
99,4345064,0.3800887155342457
100,4195876,0.18546221080015213
101,4284642,0.25380605769443876
102,4269473,0.15861942046244037
103,3980684,0.36818597426891975
104,4007267,0.34629852508173115
105,4348019,0.1419918815431463
106,4075738,0.17881382079884
107,4367792,0.1484676873264354
108,4016098,0.1274228392157335
109,4351487,0.1664103902525742
110,4159212,0.2881206700066613
111,4186458,0.13608582132914065
112,4122431,0.15393824550123353
113,4219300,0.21076252531185494
114,4132713,0.2871511763846938
115,4292617,0.2106983083946348
116,4179445,0.3209317196332095
117,4112269,0.18795578683393327
118,4222675,0.12801610000921565
119,4053194,0.18546221080015213
120,4338468,0.36083266926482516
121,4236217,0.18734325024698176
122,3988682,0.23905653687365586
123,4088212,0.22641349986528608
124,4379289,0.4499357685154456
125,4201855,0.27713244506928736
126,4363103,0.02672993053856291
127,3934930,0.18546221080015213
128,4129715,0.3082137407397152
129,4069278,0.3303003619565165
130,4016021,0.18546221080015213
131,4197585,0.1477843367073065
132,3943632,0.19296487066933793
133,4309466,0.34479782379237256
134,4001529,0.23200384173243593
135,4241270,0.18546221080015213
136,4025577,0.3082137407397152
137,4331889,0.21076252531185494
138,3951263,0.16006723285160124
139,4317827,0.33847014469420356
140,4426229,0.2753629254333907
141,4031042,0.15451089369454918
142,4029495,0.1484676873264354
143,4353049,0.17870969253658286
144,4083799,0.3773750466008823
145,4291838,0.13885768741551024
146,4162163,0.12679779234259542
147,4038192,0.12801610000921565
148,4309841,0.2618117540955655
149,4023439,0.19296487066933793
150,3936361,0.33409524222909975
151,4155774,0.3924787410528906
152,4058003,0.14660947454882384
153,4299459,0.3228075742542876
154,4042448,0.1321855538346174
155,3989958,0.22470900834576613
156,4372398,0.22186860433041705
157,3970463,0.21611684985305307
158,4190756,0.35063477990507896
159,4206856,0.3186630426375579
160,4322436,0.3011061693189646
161,4245977,0.17890560807120665
162,4351735,0.3048612243393407
163,4278344,0.23200384173243593
164,4255959,0.24556689464084785
165,4010135,0.2777920200416928
166,4035748,0.20166309331780896
167,4313963,0.10850650826780872
168,4211087,0.23200384173243593
169,3959804,0.21109147113881888
170,4057218,0.17870969253658286
171,4360866,0.12801610000921565
172,4169883,0.336301440344716
173,4049532,0.10923888296001197
174,4151569,-0.029594323967734877
175,4132876,0.20166309331780896
176,4015215,0.28210723683040667
177,3937719,0.36083266926482516
178,4019626,0.1603918877522643
179,4175029,0.17870969253658286
180,4245529,0.18546221080015213
181,4063534,0.2743495848185895
182,4284556,0.36083266926482516
183,4064932,0.25527904900501114
184,4151459,0.22470900834576613
185,4246026,0.18745195850931037
186,4334713,0.17870969253658286
187,4171267,0.22666204483243677
188,4028957,0.21292901013462634
189,3947442,0.22089697886898774
190,4207966,0.23919053668431156
191,4142301,0.1419918815431463
192,4260586,0.3126473711274471
193,4138675,0.18734325024698176
194,4175308,0.18546221080015213
195,4003156,0.278883816475089
196,4305372,0.22159516085079445
197,4193719,0.1274228392157335
198,4121852,0.21464415951383742
199,4076960,0.36039664053720766
200,3969553,0.21552611238466254
201,4289493,0.16006723285160124
202,4105435,0.30925049570766966
203,4059139,0.1606496958969577
204,4319273,0.12953914797227586
205,4251191,0.2692666125583193
206,3947182,0.12801610000921565
207,3980348,0.16954131733079197
208,D257154,0.35027881676022093
209,4135171,0.42630548199516494
210,4098472,0.18546221080015213
211,4233690,0.25953636478619135
212,4337556,0.23200384173243593
213,4280979,0.21552611238466254
214,4285185,0.18734325024698176
215,4038969,0.3609274657040093
216,4264875,0.23200384173243593
217,4326411,0.27423838303126147
218,4291316,0.3793923533532217
219,4056957,0.2721871464852519
