patent_id,score
4339986,0.18433754455318221
4399079,0.15948187222914345
4290781,0.31558048032673985
4301433,0.2004521744384854
4148799,0.29236442236792803
4195552,0.2762955572314245
4086204,0.2635408466752441
4215015,0.23310684168753074
4067452,0.2471616867655312
4030528,0.25904250471886847
4372044,0.20018648244262294
4137802,0.2235858821219012
4025446,0.3401367740306092
4292589,0.23700361739969186
4360712,0.2736509980029921
4155380,0.2799688953651475
4309418,0.2686774651681088
4206452,0.2559723026610703
4522468,0.24533670225832957
3967732,0.24847409203830684
4228657,0.35032708788255884
4345964,0.24899419673836812
4017888,0.34215291424659205
4411978,0.1989391677717619
3992298,0.15429603311132636
4047805,0.3147497435750479
4217235,0.26879969033829215
4098992,0.2920742448614728
4044197,0.3102431656840614
4134399,0.24789234551928385
4285228,0.18131081678029637
4301017,0.18874985891954202
4247413,0.34487888712529075
3993548,0.3459228392967164
4132614,0.29403122734701687
4053530,0.3586556762032713
4057144,0.22525192890413326
4327618,0.2542006944023709
4217493,0.29907707757256313
4384739,0.3067603763740192
4333607,0.21731543975914835
4245330,0.21004133778828446
3985798,0.3509947203722476
4091171,0.33878742987176036
4257101,0.2756292061610282
4059558,0.35001281758369923
4002354,0.20347697440064202
4102852,0.24629563732878182
4007665,0.2256441958117342
4316317,0.2890077200226628
4010885,0.20928113048938954
4333981,0.2434260111465345
4355340,0.21723228879533354
4008665,0.27064096025821544
4033218,0.24280911244431477
4334568,0.21889234589881953
3990762,0.21253199308056858
4184113,0.43372777644615734
4043860,0.37607349634134096
4354231,0.31814946303174535
4406948,0.26741987396089417
3960191,0.22988439967261332
3979779,0.1768954739505221
4316203,0.26399332189616526
4078733,0.28084993575816997
4080469,0.30074877691503926
4287937,0.3559403326203781
4169243,0.2588142742363579
4458132,0.2388159010878713
4378807,0.2535899194437489
4104361,0.2672889399629766
4006564,0.24765484356255438
4192192,0.24841293861854616
D243974,0.5262066235894581
4152386,0.2604350253564165
4273209,0.2760349439928363
3998474,0.2273286986495315
4265209,0.22410062022149313
4160666,0.22210163176264378
4281412,0.26084980776896743
4054879,0.25958853773393237
4134449,0.20062229928355993
4043919,0.24872255983041427
4391282,0.2373232313239826
4207379,0.3064160027835035
4299998,0.21062563469662102
