,patent_id,scores_max,scores_avg
92,6492818,0.8625897195412513,0.5907745265071688
93,6725202,0.8188533516986299,0.5138775095129702
94,6445196,0.8714293414998153,0.533175888575709
95,5223873,0.8944302108685076,0.54453893757719
96,6427108,0.8729652620338911,0.6081866558202524
97,5103722,0.8625897195412513,0.5529223787640432
98,5532926,0.8625897195412513,0.5338709195307166
99,5918850,0.8901270445301945,0.596366231500968
100,6011865,0.8625897195412513,0.5783716298580236
101,6445829,0.8729652620338911,0.5208827871425947
103,5961455,0.8901270445301945,0.5645955518322702
104,5799451,0.8625897195412513,0.497196775243907
105,5512106,0.8625897195412513,0.5443418250138712
106,6572706,0.8625897195412513,0.4453575518275738
107,5897897,0.8731097920245496,0.37123876152728635
108,6383648,0.8901270445301945,0.43115834122054775
109,6151063,0.8901270445301945,0.5668343160701734
110,5159215,0.8944302108685076,0.5732201597410002
111,5742077,0.8625897195412513,0.5312362902739717
112,6108080,0.9198055332403654,0.43705788357261777
113,5887791,0.8901270445301945,0.5239169223558
114,6380734,0.8625897195412513,0.5084954606917172
116,6829589,0.8625897195412513,0.5864338725539361
117,6882466,0.8625897195412513,0.4531141606741141
118,5459083,0.9198055332403654,0.516518909690908
119,5879515,0.8901270445301945,0.5096643626020299
120,5708764,0.8714293414998153,0.6160735495307048
121,5498188,0.8901270445301945,0.559144498391224
122,6053604,0.8698022830657529,0.559676673323645
123,5941220,0.8307227137194012,0.5313660082473006
124,6031749,0.8625897195412513,0.573797712580345
126,5877384,0.8731097920245496,0.42523343319422535
127,5924122,0.8710204485213402,0.47570909430703884
128,5154204,0.8675228254567509,0.555855435349543
130,6002489,0.8944302108685076,0.6045286672211319
134,5814546,0.8625897195412513,0.5858944047116867
135,5662525,0.8731097920245496,0.5553556670335773
137,6600395,0.8714293414998153,0.50775137027595
138,6105494,0.8901270445301945,0.5354265166452891
140,7080371,0.8944302108685076,0.5944302624320499
142,6782140,0.8901270445301945,0.6799906122444679
143,5859720,0.8607390321173822,0.5788800597536035
144,5555868,0.8731097920245496,0.556031545437252
147,6405629,0.8711736986997339,0.5875517151977797
148,6125823,0.8462520250610288,0.590892903782263
149,6466655,0.8734053230833386,0.5367923378027636
150,6091949,0.8452854410991042,0.5810055925613873
151,5622258,0.8944302108685076,0.6368711280770777
152,6279693,0.8901270445301945,0.6197752308313743
153,5157251,0.8625897195412513,0.5267194743770065
156,5586070,0.8983178796273339,0.5751734899865214
159,6042302,0.8731097920245496,0.5826290479768235
160,6114256,0.847303507864019,0.4721366800073733
162,5961301,0.8901270445301945,0.4689460252088795
164,5952072,0.8625897195412513,0.5088952268271606
165,5966850,0.8625897195412513,0.5551919447677643
169,6433533,0.8916077744445092,0.4227247160024949
170,6423864,0.8731097920245496,0.3296358217849016
172,5122147,0.8714293414998153,0.42271950950476916
173,5727795,0.8944302108685076,0.5962804567161779
174,5578706,0.8901270445301945,0.34707327208151856
175,6153709,0.8625897195412513,0.29487608472028026
176,6262270,0.8731097920245496,0.3862243917298181
179,6137340,0.847303507864019,0.4350276809322868
180,6690010,0.8642935784301251,0.526785023469198
182,5802039,0.8729652620338911,0.5603797093642897
185,5878147,0.8901270445301945,0.6169696636235497
186,6195356,0.847303507864019,0.5399173855263806
187,5663987,0.8901270445301945,0.6104646339472397
188,6440600,0.8642935784301251,0.4714178231845208
190,RE34958,0.8735685292435557,0.26390844740322295
191,5811097,0.8625897195412513,0.4343811367290339
192,5707940,0.8901270445301945,0.329400860267709
193,5458198,0.8858855823879779,0.45849369656758904
194,5717979,0.863115711372628,0.5815648535386188
195,5695387,0.8642935784301251,0.5103601994694379
197,6599529,0.8901270445301945,0.42174189060287653
198,6576443,0.8625897195412513,0.3199554207302315
201,6145590,0.8625897195412513,0.5603860731991722
203,5466294,0.8731097920245496,0.5561641118105621
207,6297539,0.8847034341435269,0.4404245420439389
208,5457887,0.8625897195412513,0.5133124272574972
210,6709860,0.7908619417460339,0.17314264947253608
211,5643203,0.8625897195412513,0.558134921979255
212,6325964,0.8642935784301251,0.3934391829590419
213,5074435,0.8625897195412513,0.5372442283824543
215,5852427,0.8607390321173822,0.5279654261722047
216,5964552,0.8901270445301945,0.5713472381019153
217,6254054,0.8901270445301945,0.5245552697138672
219,6131649,0.8901270445301945,0.5727358703287024
220,6096240,0.8975939017425596,0.28930461678266634
221,5562264,0.8901270445301945,0.4707507753341438
222,6721269,0.8710204485213402,0.49519821564793204
223,6145896,0.8901270445301945,0.4491977872970997
225,6270206,0.8901270445301945,0.6062488207464373
227,6980826,0.8255466501366495,0.5283811115753918
228,5942663,0.8139369513569409,0.44918804654065997
229,5345075,0.8944302108685076,0.3898819361223232
232,5233167,0.8625897195412513,0.5004827653456949
234,5564152,0.8625897195412513,0.5764061754865966
235,5357139,0.8901270445301945,0.5409599331582787
236,6193588,0.8944302108685076,0.46215602106754866
238,5671452,0.8625897195412513,0.5979282500440128
240,6047175,0.8901270445301945,0.443327364750781
241,6696148,0.8642935784301251,0.4357884950109087
242,5935747,0.8625897195412513,0.4392496605772451
243,6352697,0.8625897195412513,0.30789514870406115
244,D418042,0.7764079433672388,0.6084806188301243
246,5788714,0.8901270445301945,0.38631624761121863
247,5390825,0.8901270445301945,0.46889595906322146
249,5633055,0.8625897195412513,0.5174184109094453
251,5492605,0.8625897195412513,0.4596727464580291
252,6651220,0.8710204485213402,0.5183928648391362
253,5707409,0.8625897195412513,0.4348056648888356
254,5570742,0.8944302108685076,0.4945842576565196
256,6437606,0.8625897195412513,0.5065926508098146
257,5522983,0.8625897195412513,0.4005438437844277
258,5361629,0.8455989603282438,0.47447830035243965
259,5963281,0.8729652620338911,0.4807249922607282
260,5670222,0.8625897195412513,0.5707977032547487
261,5726514,0.8983178796273339,0.6270466647657601
262,5598283,0.8944302108685076,0.5783618746363846
263,5119700,0.8901270445301945,0.5599358306543407
264,6432888,0.8627868592766545,0.4127757565286458
265,5204845,0.8462520250610288,0.5851774488153693
266,6032308,0.8944302108685076,0.6218426583271337
267,5512210,0.8139369513569409,0.21953760067022166
268,5447459,0.8901270445301945,0.5831443799462598
269,6364632,0.8625897195412513,0.5285260051695869
270,5914554,0.8901270445301945,0.5042980421049095
273,6321487,0.8731097920245496,0.5945093880855404
274,5962602,0.8625897195412513,0.2742364934382955
275,5616734,0.8729652620338911,0.29605745783540616
276,5225204,0.8731097920245496,0.2858029898211592
277,5983129,0.8901270445301945,0.5518218461762231
278,5859199,0.7942511919264506,0.20616632036914284
279,5105811,0.8901270445301945,0.5275373214133802
280,5816880,0.8554588533188034,0.4645699646052345
282,6486612,0.8731097920245496,0.48831866919554867
285,5605908,0.8625897195412513,0.16351033504524576
288,6491421,0.8731097920245496,0.5284715377419736
289,5672936,0.8938563931016699,0.5658077736278109
291,6897017,0.8642935784301251,0.5751212804244753
292,6031255,0.8901270445301945,0.3820534370601826
295,5092096,0.8901270445301945,0.5794106504104587
297,5120632,0.8584139251411456,0.2792022741853827
298,5143240,0.8975939017425596,0.5277057727503444
299,6393679,0.8627868592766545,0.5742725442779346
300,5891707,0.9077395396979465,0.5136988794774084
302,5789126,0.8313298413517489,0.36696224138534267
303,5829124,0.8901270445301945,0.5113404847665923
304,5208676,0.8729652620338911,0.5983230564726475
305,5981682,0.8901270445301945,0.36151313522386824
306,6067292,0.8625897195412513,0.43780823342942776
307,6337766,0.8625897195412513,0.6053547210045989
308,6609109,0.8313298413517489,0.4841463878843079
312,5896001,0.8642935784301251,0.5544851546890867
313,5365182,0.8625897195412513,0.4928009660978366
314,5544126,0.8901270445301945,0.45358666746366727
315,6587434,0.8938563931016699,0.4005269370659169
318,5131657,0.8944302108685076,0.5772218955904604
320,5278880,0.8627868592766545,0.42967721515113305
326,5985409,0.8944302108685076,0.42472070394352224
327,5922244,0.8668925228578634,0.3153970566190703
328,5562663,0.8625897195412513,0.5412523556315781
329,5497055,0.8455989603282438,0.5004234251157101
330,5132004,0.8625897195412513,0.584269686073291
332,5265492,0.8668925228578634,0.5790983295468739
333,5513926,0.8710204485213402,0.552548801087587
335,6077403,0.8625897195412513,0.37694785174117884
337,5582224,0.8901270445301945,0.5668754616453976
343,6565911,0.8731097920245496,0.5827702173883502
346,5139247,0.8901270445301945,0.5973692348039052
347,5539548,0.8625897195412513,0.5315252695951047
349,5841436,0.8729652620338911,0.6326843294812402
353,5334460,0.8944302108685076,0.40020656171785357
354,5252153,0.8462520250610288,0.4034675766529087
357,6506829,0.8625897195412513,0.3573526978947012
360,6246713,0.8625897195412513,0.5783856648471479
361,5193537,0.8711736986997339,0.4845522365684206
363,6516210,0.8625897195412513,0.5493604619505082
365,6454541,0.8625897195412513,0.48106242872584115
366,5109799,0.9117728531324346,0.5550379632125668
367,5099375,0.8901270445301945,0.592688702807906
369,5238792,0.8625897195412513,0.35714501348535277
370,5641811,0.8901270445301945,0.29671802320591745
374,5633736,0.8901270445301945,0.45340572693090386
376,6355006,0.8625897195412513,0.4821770333403949
377,6636886,0.8625897195412513,0.5721230532235881
378,5774265,0.8901270445301945,0.4409846980225098
380,6547822,0.8642935784301251,0.5626678460897174
381,5732929,0.8901270445301945,0.5303590884343002
383,6042366,0.8625897195412513,0.513366519775608
384,5756032,0.8607390321173822,0.3472888101125453
386,5791344,0.8901270445301945,0.5157133464128313
389,6999636,0.8625897195412513,0.5463792645419996
391,5540176,0.8625897195412513,0.5348399758737908
394,5752828,0.8901270445301945,0.6179772276237214
398,5341131,0.8625897195412513,0.6035427240766047
399,5959577,0.8710204485213402,0.5671954347059182
400,5805290,0.8625897195412513,0.5254412488279929
401,6221777,0.8607390321173822,0.4610751981000463
402,5104646,0.8735685292435557,0.28534805640448535
403,5855125,0.8944302108685076,0.5333291309578049
404,5186409,0.8625897195412513,0.621969201680749
406,5883157,0.8731097920245496,0.424569810381419
408,5577063,0.8642935784301251,0.4819933789205034
409,6342090,0.8554588533188034,0.5465302881292604
411,6286920,0.8983178796273339,0.4612525749406075
413,5139294,0.8729652620338911,0.573663163074686
415,6024149,0.8729652620338911,0.47254143330420806
416,6585970,0.8595816956173681,0.32891273159852097
417,6554424,0.8607390321173822,0.3770557661133379
418,5427440,0.8901270445301945,0.4905125625031098
419,5286732,0.8901270445301945,0.3684624734262875
420,5706470,0.8595816956173681,0.640971637769755
421,5088553,0.8714293414998153,0.5230194779432484
422,5758121,0.8595816956173681,0.606846288759484
424,6542546,0.8625897195412513,0.44008453061745506
425,6590572,0.8714293414998153,0.5430286839013841
426,6375330,0.8944302108685076,0.5665219504604284
427,7088868,0.8901270445301945,0.531982465772222
428,6059647,0.8901270445301945,0.5972800117856476
431,6798850,0.8901270445301945,0.47845570478416166
432,5530951,0.8625897195412513,0.6018315825632654
433,5709979,0.8625897195412513,0.4210599942321675
435,6444196,0.8901270445301945,0.41859581606676294
438,5853984,0.9077395396979465,0.4497193724025161
439,5744868,0.8627868592766545,0.3500288464612945
442,5824885,0.8901270445301945,0.5468963442769862
443,6099721,0.8584139251411456,0.46566829515959546
444,5338895,0.8627868592766545,0.5895022479885825
447,5669793,0.8731097920245496,0.6121281968734806
449,5671294,0.8710204485213402,0.5661255258733171
451,6208903,0.8731097920245496,0.46329653552253003
453,5293796,0.8455989603282438,0.5000280236736478
454,5291671,0.8625897195412513,0.5284474325323746
458,6081198,0.8983178796273339,0.5483827120097621
461,5273526,0.8627868592766545,0.46971925324935876
462,5333071,0.8625897195412513,0.492001869121909
463,6377889,0.8901270445301945,0.5808668737225974
466,6632653,0.8625897195412513,0.602845778494648
467,5655951,0.8729652620338911,0.44941698880653336
471,6873972,0.8729652620338911,0.5832831248090287
472,5351136,0.8734053230833386,0.5824463046943731
478,6158397,0.9077395396979465,0.4507142129626486
479,5720711,0.8668925228578634,0.5038670875602732
481,6488685,0.8901270445301945,0.5184024538956735
485,5672649,0.8731097920245496,0.3683924891617671
487,5308478,0.8731097920245496,0.5254705481431942
488,5048991,0.8714293414998153,0.5760697170097638
489,5977305,0.8751086390551651,0.1866281333953992
490,6087917,0.8139369513569409,0.43021008149276196
491,5597578,0.8576124173749686,0.3057057990603428
496,6031782,0.8729652620338911,0.4489342536706804
497,6267751,0.8625897195412513,0.28993205471782135
498,5585813,0.8901270445301945,0.5953624640699107
501,5935959,0.8313298413517489,0.33860717571169785
502,6574891,0.8975939017425596,0.5193471905570098
505,6171277,0.8901270445301945,0.42918730070437766
508,5381315,0.8625897195412513,0.5978792689130474
509,7011860,0.8286755404855453,0.37851175951177757
510,5582847,0.8983178796273339,0.5120064613972289
511,6577007,0.8625897195412513,0.5274807789817905
512,5282796,0.8625897195412513,0.5192717747381901
515,5191427,0.8944302108685076,0.550336123192316
516,5843193,0.8735685292435557,0.22723460455309483
518,6034846,0.8944302108685076,0.5773309700107786
520,7031930,0.8625897195412513,0.5367079052958084
523,5742414,0.8625897195412513,0.4995243551028696
524,5523530,0.8139181403353872,0.45028202305399767
525,6273755,0.8554588533188034,0.4284610405682825
526,5101618,0.8938563931016699,0.5661464496856365
527,5378364,0.8230811520837535,0.39357934000222283
528,5439278,0.8642935784301251,0.5199727498315769
531,5471910,0.8944302108685076,0.5479342207785006
532,5856538,0.8405311495730079,0.3994034513408338
533,6178186,0.8139181403353872,0.46093399003107566
534,5741738,0.8363415634830015,0.5128278208026615
535,5851603,0.8139369513569409,0.41998894704642903
536,5998653,0.9006298163125281,0.3095006312659219
539,5129105,0.8944302108685076,0.5342729724474194
541,6027683,0.8901270445301945,0.5296899085708047
544,6051962,0.8625897195412513,0.45333860916738145
548,6100373,0.8625897195412513,0.2942697027890432
549,7161690,0.8901270445301945,0.5860080667060471
550,5686503,0.8088827384673,0.22477800466158843
551,6212296,0.8625897195412513,0.508481278648177
553,5757804,0.8983178796273339,0.5389339981235699
554,6330556,0.8584139251411456,0.5542963066730598
556,5853323,0.8901270445301945,0.5434649474743793
557,5523388,0.8901270445301945,0.45284093796991737
561,5068732,0.8625897195412513,0.5640552547119285
562,5080415,0.8901270445301945,0.5286847090455544
566,6126623,0.8901270445301945,0.4561414471580322
567,5243858,0.8625897195412513,0.5267063491144022
572,6609002,0.8710204485213402,0.5181038009367576
574,6027801,0.8625897195412513,0.2975042123628707
578,6171647,0.8731097920245496,0.2847981172531407
580,6037698,0.8625897195412513,0.5963354645475716
583,5942048,0.8625897195412513,0.4340453428078895
584,6242284,0.8642935784301251,0.47797381814235934
585,6303352,0.8625897195412513,0.2878758030795525
589,5257884,0.8944302108685076,0.4789018902660898
590,5946612,0.8710204485213402,0.5877762951758416
593,7049480,0.9077395396979465,0.21564474431412503
594,5640498,0.8710204485213402,0.5587416729867455
596,5509189,0.8901270445301945,0.41549683755329747
597,5466029,0.8356114333459725,0.561686615310587
598,5470746,0.8625897195412513,0.5440238817979604
599,6204420,0.8405311495730079,0.29773535352217617
600,6263421,0.8313298413517489,0.4877846383227157
606,5077863,0.8901270445301945,0.5006639356463213
608,6138768,0.8625897195412513,0.5751114657054948
610,5983592,0.8731097920245496,0.5406273604567791
612,5987245,0.8128236279863331,0.5596254724350528
613,5941430,0.8625897195412513,0.5247175794735879
616,5144673,0.8729652620338911,0.6157602790067481
618,6521682,0.8729652620338911,0.3023800571780728
619,6841608,0.8901270445301945,0.30298223389918255
620,5589936,0.8901270445301945,0.5495094966865021
621,6263298,0.8625897195412513,0.5966461850140661
622,5791489,0.8625897195412513,0.5592244860567508
629,6631663,0.8627868592766545,0.5342490859719855
630,5533557,0.8625897195412513,0.4054206181790661
631,6302530,0.8901270445301945,0.6117867541200598
632,5638255,0.8901270445301945,0.49804722130438256
633,5045022,0.8901270445301945,0.5137167894817362
635,6751080,0.8455989603282438,0.4917301738499639
637,5539207,0.8625897195412513,0.5686092421153717
638,6002289,0.8901270445301945,0.4012605283502224
640,5839592,0.8625897195412513,0.5397597595228708
641,6728352,0.8625897195412513,0.5623374469557876
643,6238997,0.8139181403353872,0.40820270419948385
648,5379872,0.8675228254567509,0.4777865216096002
649,5086438,0.8729652620338911,0.5942451925630137
650,5463164,0.8625897195412513,0.5130179684811152
652,5536250,0.8625897195412513,0.383488427188758
656,D424513,0.7552177922432455,0.48787307972855254
657,5355998,0.8901270445301945,0.6450010621481855
658,5237058,0.8625897195412513,0.32577873915311784
661,5441656,0.8729652620338911,0.36995841926831674
662,5607869,0.8625897195412513,0.49019115486682796
663,5997645,0.8627868592766545,0.5268007095098782
666,5737053,0.8901270445301945,0.591492418011386
668,6501065,0.8625897195412513,0.4416415395641708
673,6288997,0.8623105601014995,0.5613437553403575
674,6316465,0.8057397201246628,0.23953781163618962
678,5036174,0.8554588533188034,0.5309642114831671
683,5945143,0.8731097920245496,0.3604818376797472
685,5232813,0.8901270445301945,0.31390015665193927
686,5614160,0.8731097920245496,0.3605126687643039
688,5808682,0.8901270445301945,0.569407848280769
689,5568507,0.8983178796273339,0.49622224035169127
692,6339467,0.8901270445301945,0.542684240559901
693,6532007,0.8729652620338911,0.5737584776880481
695,6075989,0.8698022830657529,0.5078973594550514
696,5228266,0.8901270445301945,0.5807516424503668
700,6342318,0.9198055332403654,0.4011632822798286
701,5613511,0.8944302108685076,0.5221668749433032
705,5565891,0.8901270445301945,0.5640894898226904
709,5673509,0.8901270445301945,0.5917065151740231
711,6171506,0.8731097920245496,0.31135898241796717
713,5589945,0.8625897195412513,0.5590047542103712
724,5635992,0.8901270445301945,0.596034569295508
725,6330471,0.8944302108685076,0.4037439548590204
726,6326273,0.8916077744445092,0.5299592824988257
728,6365245,0.8595816956173681,0.3319437077117539
729,5400149,0.8729652620338911,0.5681007654734259
730,6425275,0.8668925228578634,0.5491065600385622
733,5869825,0.8668925228578634,0.5228172995066102
735,5449852,0.8625897195412513,0.32507840654283987
738,6148114,0.8901270445301945,0.4468381126334602
739,5762175,0.8901270445301945,0.47687637431917423
740,5958313,0.8731097920245496,0.34501742264799523
742,6443385,0.8901270445301945,0.5285008218838478
749,6210696,0.8139369513569409,0.28888817939559025
750,7188081,0.8901270445301945,0.5007661220779058
752,5684015,0.8625897195412513,0.24422619511184293
754,6502985,0.8901270445301945,0.4211084843399242
755,5867088,0.8901270445301945,0.5736039773829651
756,6406969,0.8731097920245496,0.3995561069025
758,5342336,0.8714293414998153,0.5158870605674278
759,5890020,0.8422638962474434,0.5378447090895608
761,5578976,0.8554588533188034,0.4568177918034469
765,5262595,0.8625897195412513,0.43295031351848823
771,5073245,0.8731097920245496,0.42243846891494646
773,6245525,0.8131650092341242,0.31621242571326763
774,5813854,0.8944302108685076,0.6137652822457057
775,5803402,0.8714293414998153,0.5653717808688935
777,5608368,0.8901270445301945,0.4127340166970193
779,5217440,0.8627868592766545,0.4637019194926738
783,6856612,0.8734053230833386,0.5351653782191526
786,D404119,0.7552177922432455,0.5081090318211904
787,5783158,0.8625897195412513,0.4878665289306535
793,5596533,0.8729652620338911,0.5514150233322295
794,6643317,0.8710204485213402,0.5191605538617566
796,6667293,0.8023043132849282,0.2879915497147217
797,5494241,0.8714293414998153,0.5221882367362195
799,5812391,0.9117728531324346,0.538355016545166
804,6985964,0.8625897195412513,0.49868988391639457
807,6408739,0.8625897195412513,0.45552166193011306
808,5756984,0.8944302108685076,0.5723748092853579
809,6247766,0.8901270445301945,0.569447876433269
811,6829065,0.8901270445301945,0.6152341084872002
813,6360486,0.8711736986997339,0.6140802298817085
817,6522756,0.8901270445301945,0.5578479458533239
821,5324664,0.8139369513569409,0.2562718728154223
827,5287620,0.8711736986997339,0.521431882168605
828,5576355,0.8901270445301945,0.28270915483545406
830,5323020,0.8204693113140398,0.40821777774686296
832,6238364,0.8944302108685076,0.4705834113243791
845,6182297,0.8901270445301945,0.5213096001090027
852,PP13101,0.8710204485213402,0.558164495358923
853,6192431,0.8625897195412513,0.5027998348861319
858,5986352,0.8944302108685076,0.5297240522375323
860,5891987,0.8260726062268011,0.30312790976989895
861,5979030,0.8625897195412513,0.47151037065701346
862,5307580,0.8901270445301945,0.5679215466791192
864,6366322,0.8625897195412513,0.46309852720369027
867,5006015,0.8944302108685076,0.5464785493391182
868,6404249,0.8901270445301945,0.5698080216675905
869,6594649,0.833192177075051,0.48052505335931633
872,5787098,0.8625897195412513,0.5625461438529993
874,5202876,0.8729652620338911,0.5534566924906118
875,5951338,0.8625897195412513,0.5284439870596805
876,5797415,0.8625897195412513,0.6428282634329686
883,5231894,0.8731097920245496,0.5811660711123928
884,6067420,0.8729652620338911,0.5879574291481657
886,5887610,0.863115711372628,0.5924695162581891
887,5703342,0.8901270445301945,0.5859731744589657
890,6087976,0.8944302108685076,0.5639707073596921
892,5570881,0.8576124173749686,0.5968460625748335
895,5417512,0.8642935784301251,0.4434758929124426
901,5233733,0.8901270445301945,0.4536497694481575
903,5360542,0.8625897195412513,0.5336464318960932
905,6482401,0.8901270445301945,0.5218880414579609
906,6106380,0.8731097920245496,0.28150182537911883
912,5290418,0.8625897195412513,0.34405742993839206
915,5542136,0.8901270445301945,0.6023386311964024
919,RE35161,0.8944302108685076,0.5162086018882196
922,6043290,0.8731097920245496,0.2810372941633742
929,5116323,0.8595816956173681,0.47775639037465095
930,5154150,0.8944302108685076,0.5723802992010015
933,5201589,0.8975939017425596,0.5903295980576626
934,5982009,0.8729652620338911,0.45865990392912875
936,5120196,0.8627868592766545,0.4461627297053038
937,6111317,0.8625897195412513,0.535246264268718
938,5039347,0.8944302108685076,0.4640300472500684
940,D427062,0.7552177922432455,0.5695152250799792
941,5508348,0.8731097920245496,0.323261043729602
944,6133001,0.8405311495730079,0.11404204997266267
945,6249959,0.8625897195412513,0.4305045643773724
948,D385849,0.7552177922432455,0.5427009864731268
949,6164314,0.8944302108685076,0.4753930263881228
954,6383440,0.8554588533188034,0.5201460893004273
955,6233912,0.8625897195412513,0.476435695645097
958,5085270,0.8901270445301945,0.5665500717882445
970,6164255,0.8627868592766545,0.4743048203930009
973,5920264,0.8625897195412513,0.47816799070188093
979,5797777,0.8627868592766545,0.4952720565614821
986,6642917,0.8729652620338911,0.6054029422517365
987,6217425,0.8944302108685076,0.49893321553359965
988,5365854,0.8901270445301945,0.5024214988584779
989,6099394,0.8729652620338911,0.485532808113227
992,5529348,0.8901270445301945,0.5607453115637718
995,5865523,0.8627868592766545,0.49242296808052
998,5599548,0.8277212211952857,0.2907934380822807
1000,5995840,0.8625897195412513,0.43998014986761674
1014,5612771,0.8625897195412513,0.4922910829854251
1016,6110432,0.8642935784301251,0.47075317880223977
1029,5330606,0.8698022830657529,0.5299683878261939
1030,5149886,0.9197866929594938,0.28597281394284824
1032,6198070,0.8455989603282438,0.5068925381600914
1036,5263266,0.8944302108685076,0.5103514659025801
1041,6143334,0.8731097920245496,0.3946998819506495
1042,6024371,0.8625897195412513,0.5948375202932914
1044,6862567,0.8734053230833386,0.5299541215971811
1045,D338267,0.8583757984783804,0.5653238425153833
1047,5796260,0.8625897195412513,0.6002366033074797
1048,6439739,0.8625897195412513,0.4531224376439504
1049,6049700,0.8734053230833386,0.5097827122005023
1059,5087506,0.8595816956173681,0.36598479476161233
1064,6082112,0.8501681725522294,0.5316372839448048
1065,6567016,0.8711736986997339,0.5585873068620162
1068,5617719,0.8901270445301945,0.5060577827337537
1069,5961585,0.8901270445301945,0.5855018370328577
1072,5780042,0.8625897195412513,0.27748464989213634
1082,5186341,0.8625897195412513,0.5383899336831179
1089,5729045,0.8625897195412513,0.4448670100681537
1090,5380881,0.8161294576218326,0.20810092806919459
1095,5494656,0.8731097920245496,0.45627927131435975
1099,6172224,0.8731097920245496,0.24916235673489698
1106,5541792,0.8734053230833386,0.5632374474644449
1107,5761787,0.8729652620338911,0.5551343210165662
1109,5564060,0.8729652620338911,0.4757782432666098
