,Unnamed: 0,patent_id,scores_avg,scores_max
80,85,4288477,0.4006220715327959,0.8472192066128912
81,86,4027546,0.5264828180357105,0.8867461471067898
82,87,4061839,0.4994232617316213,0.8457463224862196
83,88,3974818,0.47187713945249604,0.8867461471067898
84,90,3943625,0.5799702621125425,0.8390517798562174
85,91,4161801,0.5227571227435154,0.8867461471067898
86,92,4042186,0.5474373199363263,0.8867461471067898
87,93,4201407,0.4749469304602258,0.8644542147690559
88,94,4034921,0.4344869797445147,0.8386088900746129
89,95,4130168,0.4856779219948,0.8355940085735952
90,96,4276728,0.54834883347036,0.8472192066128912
91,97,4271498,0.5212371986959607,0.8644542147690559
92,98,4248710,0.5125454314310026,0.8867461471067898
93,99,4267240,0.3995321850670934,0.8531279905605064
94,100,4102829,0.3027951649064952,0.8507150240075871
95,102,4146899,0.539039124845342,0.8867461471067898
96,103,4061925,0.5078424874632764,0.8355940085735952
97,104,4287893,0.6041787180228809,0.8867461471067898
98,106,D261937,0.4393902708512391,0.7419981964209191
99,107,4121556,0.6088790025364821,0.8355940085735952
100,108,3971219,0.4303581403249415,0.8074666409158384
101,109,4108540,0.4591994133088149,0.8867461471067898
102,110,3990490,0.40579535414621615,0.8386088900746129
103,111,3983246,0.30591066458152144,0.7880513211660203
104,112,4122978,0.4771572551159382,0.8867461471067898
105,113,4335685,0.5051334816821992,0.8355940085735952
106,114,3935550,0.4791831840977192,0.8727936379715939
107,115,4265929,0.42377777637948705,0.8355940085735952
108,116,4294221,0.4985129692457416,0.8588306338060312
109,119,4120057,0.5489495952206365,0.8867461471067898
110,120,4213516,0.5293705904299048,0.8867461471067898
111,121,4379605,0.5102772769727175,0.8867461471067898
112,122,3985498,0.5152979756802735,0.8867461471067898
113,123,4146157,0.4433253585080583,0.8355940085735952
114,124,4113414,0.4849166077805616,0.8867461471067898
115,125,4179779,0.5520667464754005,0.8727936379715939
116,126,4000613,0.4257940705222424,0.8355940085735952
117,127,4083942,0.4405035782760068,0.8867461471067898
118,128,4388728,0.4529022441239333,0.8867461471067898
119,129,4259566,0.5441090456155243,0.8614679262373732
120,131,4073373,0.5247875981381972,0.8867461471067898
121,132,4255679,0.4426713065900692,0.8355940085735952
122,134,3994862,0.3168038343760703,0.8555467916284272
123,135,4249255,0.5386376865734862,0.8588306338060312
124,136,4089034,0.5251851709145723,0.8588306338060312
125,137,4098636,0.4548922680878772,0.8074666409158384
126,139,3938241,0.5119566872461674,0.8472192066128912
127,141,4045186,0.4123564015424633,0.8507150240075871
128,142,4201961,0.4398581086344806,0.8867461471067898
129,143,4346998,0.4735933392301204,0.8588306338060312
130,144,4075584,0.5213311311948257,0.8386088900746129
131,145,4303745,0.4064956100577983,0.8303966515808388
132,146,3974791,0.4363227667113804,0.8867461471067898
133,148,4247981,0.4142988196066799,0.8644542147690559
134,149,4151825,0.4925844687014609,0.8867461471067898
135,150,4215189,0.32466801910491183,0.8106279819559199
136,152,4066753,0.3150090884786505,0.8355940085735952
137,153,4357917,0.4330121663622477,0.8390517798562174
138,154,4167752,0.4920136542404063,0.8555467916284272
139,155,4020227,0.3215653364311596,0.8588306338060312
140,156,4102116,0.4536253066553438,0.8705519036662018
141,157,4079661,0.4372299072386222,0.8867461471067898
142,158,4344506,0.395017603742992,0.8555467916284272
143,159,4176420,0.5020141768559695,0.8301680127085607
144,161,4300040,0.5664340378669633,0.821990317761428
145,162,4179633,0.4976680491057081,0.8867461471067898
146,163,4200902,0.5402901105589811,0.8867461471067898
147,164,4044718,0.5403835992594744,0.8355940085735952
148,166,4188579,0.4771563042736584,0.8867461471067898
149,167,3988228,0.2882537249414868,0.7836686106234101
150,171,4173197,0.5447511470595613,0.8867461471067898
151,174,D270778,0.5959844622593077,0.7419981964209191
152,175,4292569,0.5192876212562634,0.8120333917116116
153,177,4161024,0.5375413420687327,0.7991483236974671
154,178,4148542,0.493665742878706,0.8867461471067898
155,179,4232743,0.5343119435727155,0.8644542147690559
156,180,4355233,0.44992389688586143,0.8303966515808388
157,181,D246477,0.5581693651126912,0.7762571891367887
158,182,3946897,0.4386472609485605,0.8472192066128912
159,184,4346097,0.2998784125438203,0.8355940085735952
160,186,4029240,0.4611468138741141,0.8388557263554683
161,187,4060992,0.4848145517687933,0.8867461471067898
162,188,4339941,0.4717881593346893,0.8867461471067898
163,189,4161344,0.537037717823976,0.8644542147690559
164,190,4275744,0.5285499740590578,0.8520217913257666
165,191,4012121,0.4839006442021659,0.8355940085735952
166,192,4317893,0.28401515769921026,0.8507150240075871
167,193,4314294,0.558225585832359,0.8981903283406891
168,195,4050908,0.3952516730071816,0.8386246783803857
169,196,4307670,0.4891030997107912,0.8644542147690559
170,197,4063526,0.5110806178018295,0.8644542147690559
171,199,4042023,0.5677646825348504,0.8588306338060312
172,201,4064615,0.5095286794482137,0.8727936379715939
173,202,4166272,0.5227574188751658,0.8867461471067898
174,203,4000782,0.5818055570940072,0.8867461471067898
175,204,4295475,0.5933123430977204,0.8303966515808388
176,205,3950014,0.4851907019102694,0.8644542147690559
177,207,4277159,0.5407729474811841,0.8867461471067898
178,208,4698356,0.16031074640505158,0.8656279644513574
179,209,4404620,0.5154108926100578,0.8867461471067898
180,210,4350484,0.5065625389502112,0.8520217913257666
181,212,4087564,0.3827345164919777,0.8588306338060312
182,214,4057501,0.5168223410860179,0.8867461471067898
183,215,4032234,0.509595578258756,0.8867461471067898
184,216,4215414,0.5360761309611918,0.8867461471067898
185,217,3965013,0.4769745543879697,0.8338254557555276
186,218,4016382,0.4632595079626674,0.8867461471067898
187,219,4108514,0.6043662297393025,0.8867461471067898
188,221,3939645,0.435419921623739,0.8867461471067898
189,222,4399313,0.138336806061785,0.7836686106234101
190,225,3970192,0.5028731824036201,0.8355940085735952
191,227,4291542,0.5719621728697644,0.8340283220698106
192,228,4291032,0.3624285132560321,0.8355940085735952
193,229,4127309,0.4954940726666746,0.8644542147690559
194,230,4548098,0.5149768897707667,0.8867461471067898
195,231,4193397,0.489926073206554,0.8867461471067898
196,232,4167254,0.5769553194975715,0.8867461471067898
197,233,4291954,0.5838066438371602,0.8355940085735952
198,234,4346401,0.5311000295552093,0.8355940085735952
199,235,4063987,0.4796536795255652,0.8644542147690559
200,236,4264285,0.5067103873485723,0.8531279905605064
201,237,4068231,0.5161543337721703,0.8304262314087114
202,238,4253432,0.4581465244328218,0.8867461471067898
203,239,3992835,0.4959785042220326,0.8867461471067898
204,240,4017598,0.3634197329240523,0.8531279905605064
205,241,4219029,0.5125350639518967,0.8355940085735952
206,243,4298753,0.4965524456823104,0.8531279905605064
207,245,4267750,0.523608816629504,0.8355940085735952
208,246,4163867,0.6411455446339909,0.8867461471067898
209,248,4283775,0.5400498380352958,0.8373993614962215
210,249,3992224,0.3501845619233501,0.8588306338060312
211,250,4357112,0.5242975926543804,0.8867461471067898
212,251,4177463,0.5253334498577487,0.8867461471067898
213,252,4392712,0.4173060088367964,0.8472192066128912
214,253,4083518,0.5671809562091391,0.8355940085735952
215,254,4116170,0.4844769212965728,0.8111573981096223
216,255,4402067,0.5063562341009512,0.8355940085735952
217,258,4271544,0.4990380698353509,0.8705519036662018
218,260,4268492,0.3072947715262812,0.8867461471067898
219,261,4544245,0.5905124780841964,0.8727936379715939
220,262,4352433,0.5401628063819285,0.8684548019822533
221,263,4142750,0.5358899613459357,0.8981903283406891
222,264,4104633,0.5323653481093757,0.8867461471067898
223,266,4007670,0.600326413105319,0.8867461471067898
224,267,4302334,0.2423477616709535,0.8299006499181526
225,268,4162912,0.3432151492739064,0.7631963673919573
226,271,4021835,0.4522181743870925,0.8355940085735952
227,272,4294782,0.4573504679034448,0.8644542147690559
228,273,4311714,0.43367340338142585,0.8531279905605064
229,274,4172086,0.3470720685400256,0.8531279905605064
230,276,4098677,0.3735436359147921,0.8588306338060312
231,278,4369481,0.5064856707016829,0.8981903283406891
232,280,3963337,0.5103600990523058,0.8355940085735952
233,282,4103180,0.4479079878709093,0.8281030255284143
234,284,4179196,0.34164590328643063,0.8588306338060312
235,285,4355302,0.5793783472182656,0.8588306338060312
236,286,4122747,0.489581598973713,0.8867461471067898
237,287,4374158,0.3849220114674651,0.8472192066128912
238,288,3989476,0.4237925590120504,0.8355940085735952
239,290,4191336,0.4043697172087067,0.8867461471067898
240,292,4507145,0.28768649396331386,0.7880513211660203
241,293,4019501,0.4599671766318792,0.8355940085735952
242,294,4430706,0.5680346055868456,0.8355940085735952
243,295,4043514,0.4707000088845433,0.8644542147690559
244,296,4096541,0.5403234366798787,0.8867461471067898
245,298,4020107,0.2794728453854582,0.8093545429352583
246,299,4058485,0.4489590368667036,0.8531279905605064
247,300,4207871,0.5786729409648331,0.8355940085735952
248,301,4017191,0.4731906452642679,0.8867461471067898
249,302,4146517,0.2645612988498825,0.8867461471067898
250,303,4141295,0.4733807818892472,0.8867461471067898
251,304,4154258,0.5596234272800259,0.8705519036662018
252,305,4037151,0.5333707526721737,0.8281030255284143
253,307,RE29052,0.5488990153462557,0.8644542147690559
254,309,4260994,0.38553190411563576,0.8355940085735952
255,310,3946525,0.35762935241646354,0.8588306338060312
256,311,4197112,0.3128419284110753,0.8531279905605064
257,312,4270668,0.5329446835660907,0.8867461471067898
258,314,4146387,0.2861051875981966,0.8555467916284272
259,316,4014825,0.3552029320426468,0.8867461471067898
260,317,4374249,0.2696631701419308,0.8867461471067898
261,318,4078652,0.5454697697746433,0.8386088900746129
262,319,4193881,0.264826686978189,0.8355940085735952
263,322,4233248,0.3267272876408527,0.8507150240075871
264,327,4166634,0.5120551265702321,0.8867461471067898
265,330,4157216,0.497756545349492,0.8705519036662018
266,332,4086747,0.421127339016392,0.8867461471067898
267,333,4083622,0.44711203369394015,0.8867461471067898
268,334,4266537,0.5940292559812056,0.8355940085735952
269,335,4396806,0.4894638091713621,0.8355940085735952
270,338,4218258,0.21098406664114872,0.8531279905605064
271,339,4296007,0.3198266328797053,0.8531279905605064
272,340,4222919,0.33969281152274494,0.8867461471067898
273,341,4198848,0.4801740243156489,0.8531279905605064
274,343,4311031,0.5602861965948176,0.8867461471067898
275,344,4347923,0.5042645142773934,0.8867461471067898
276,345,4139690,0.2627770392458554,0.9127167064947636
277,346,4040211,0.5530582112750858,0.8644542147690559
278,347,4109920,0.4772899275298082,0.8338254557555276
279,349,4094523,0.5709194005458799,0.8867461471067898
280,351,4156807,0.4786637894656199,0.8355940085735952
281,353,3963542,0.3751688616985978,0.8588306338060312
282,355,4217287,0.3747964173017006,0.8867461471067898
283,356,4294848,0.2821111122594608,0.8705519036662018
284,357,4254116,0.26721158707527265,0.8355940085735952
285,359,4346826,0.5162597007011709,0.8867461471067898
286,360,3995007,0.4233516977960631,0.8486704821364675
287,361,4204875,0.43867829428080013,0.8531279905605064
288,364,4164817,0.4794092874227499,0.8555467916284272
289,365,4047829,0.5190818740630897,0.8644542147690559
290,366,3996319,0.4823465692016274,0.8299006499181526
291,367,3957674,0.31308668124000383,0.8555467916284272
292,368,4156633,0.43733542970038025,0.8588306338060312
293,369,4202559,0.5240645075504696,0.8457463224862196
294,370,4060016,0.4976292310729905,0.8867461471067898
295,371,4257378,0.5175562521073822,0.8117484901422058
296,372,4387046,0.4087004151434919,0.8867461471067898
297,373,4066619,0.2833311477558326,0.8355940085735952
298,376,4119266,0.5207569261792763,0.8867461471067898
299,378,3984342,0.21880124977219487,0.8588306338060312
300,379,D267044,0.5122980032764589,0.7419981964209191
301,383,4248152,0.465213790666928,0.8867461471067898
302,384,4043331,0.3706025040466601,0.8727936379715939
303,387,4369263,0.3981297648022316,0.8507150240075871
304,389,4277334,0.5189208005324619,0.8531279905605064
305,391,4342823,0.52128906471842,0.8472192066128912
306,392,4183493,0.5158789413421003,0.8867461471067898
307,393,4369490,0.4271648148496078,0.8867461471067898
308,395,4397552,0.5259971755868311,0.8867461471067898
309,396,4457066,0.4980865573110104,0.8472192066128912
310,397,4337985,0.4849349826573316,0.8867461471067898
311,398,4387542,0.5021877682894446,0.8644542147690559
312,399,3977691,0.5217286045563755,0.8355940085735952
313,403,4275899,0.4018161381873679,0.8457463224862196
314,409,4184301,0.5582259305417747,0.8644542147690559
315,410,4265164,0.5318765450588833,0.8867461471067898
316,412,4119554,0.3803773844558865,0.8588306338060312
317,414,3981830,0.3039577745263808,0.8355940085735952
318,415,4240506,0.5641490876890117,0.8588306338060312
319,419,4141494,0.536418774779382,0.8867461471067898
320,421,4173838,0.5847229558765049,0.8727936379715939
321,423,4167789,0.6535078074148434,0.8867461471067898
322,424,4224316,0.24957100860723705,0.8036885777210722
323,426,4014173,0.5911008865657156,0.8531279905605064
324,430,4024173,0.2955822373560147,0.8507150240075871
325,431,4152983,0.5298204437869224,0.8867461471067898
326,433,4166101,0.34374037122087425,0.7837575162757953
327,434,4317153,0.5227095729912516,0.8867461471067898
328,435,3938426,0.5815571939578625,0.8531279905605064
329,437,4115697,0.48372727060567794,0.8338254557555276
330,439,3973513,0.4866138453034337,0.8588306338060312
331,440,4049881,0.2648917384096509,0.8355940085735952
332,443,4393639,0.4751072599933858,0.8867461471067898
333,444,4381622,0.5653410488033064,0.8644542147690559
334,445,D242907,0.6214328595998689,0.82208084594187
335,447,4106843,0.4922352658419077,0.8301680127085607
336,448,4352229,0.4847548284054548,0.8644542147690559
337,449,4259518,0.2907256417712524,0.8355940085735952
338,452,4254019,0.3825861044244899,0.8472192066128912
339,457,3965218,0.17860227020110125,0.6804008674320013
340,460,3945630,0.5340478122067627,0.8981903283406891
341,463,4253573,0.5325387494357853,0.8386088900746129
342,465,4250569,0.5590142133917972,0.8555467916284272
343,466,4174737,0.5129871972544274,0.8867461471067898
344,472,4161410,0.4003183032089174,0.8117484901422058
345,473,4053985,0.5087915450534789,0.8867461471067898
346,474,4279640,0.43169145139209775,0.8867461471067898
347,480,4393959,0.4789646548309577,0.8867461471067898
348,481,4292557,0.4672636966331102,0.8386088900746129
349,482,4125214,0.5310905578364239,0.8359990663251473
350,483,4184540,0.5383063504497707,0.8867461471067898
351,484,4239889,0.27048784086117594,0.8867461471067898
352,485,4183955,0.2534448286452798,0.8355940085735952
353,486,4144373,0.3583983774116414,0.8531279905605064
354,487,4258370,0.5352425875952145,0.8386088900746129
355,494,4007278,0.2289046770866485,0.8086096268016861
356,495,4263678,0.5343925889228464,0.8644542147690559
357,498,4080527,0.4942640498999325,0.8472192066128912
358,499,4017547,0.31673573156617923,0.8338254557555276
359,506,4122261,0.36211570091929024,0.8867461471067898
360,507,4337532,0.5389507620032604,0.8867461471067898
361,509,4013765,0.263408732494268,0.8867461471067898
362,510,4292398,0.34940931407826353,0.7836686106234101
363,511,4256799,0.3188247053471596,0.8867461471067898
364,512,4057655,0.43189198300919257,0.8281030255284143
365,513,4267883,0.5153791510847134,0.8867461471067898
366,515,4299331,0.5488727025149938,0.8355940085735952
367,517,4267577,0.5121826798316959,0.8555467916284272
368,518,4369641,0.492183989186687,0.8727936379715939
369,519,4395859,0.4729608433862573,0.8588306338060312
370,520,4385286,0.5065962107647427,0.8867461471067898
371,521,3934740,0.4942656370364453,0.8867461471067898
372,523,4427251,0.4531149177442411,0.8644542147690559
373,524,3950910,0.5067967496067168,0.8727936379715939
374,525,4222787,0.5130934471169817,0.8867461471067898
375,529,4081373,0.4561875266038046,0.8531279905605064
376,530,4025003,0.4746660281427385,0.8705519036662018
377,531,4092434,0.3610699494386199,0.8531279905605064
378,532,RE29976,0.5135949681077914,0.8867461471067898
379,533,4221813,0.3134412887865615,0.7838478722698906
380,534,4259994,0.4548282379347886,0.8867461471067898
381,539,3974444,0.5062313628788933,0.8705519036662018
382,540,4024854,0.53619769085746,0.8644542147690559
383,542,4344086,0.4862864835118917,0.8867461471067898
384,547,4391575,0.4590376610956291,0.8472192066128912
385,550,4206531,0.4326104914687219,0.8355940085735952
386,551,4361148,0.4811295385557894,0.8727936379715939
387,552,3931786,0.5586079518147089,0.8705519036662018
388,556,4134203,0.531317913047081,0.8355940085735952
389,558,3962531,0.3681467114566223,0.8355940085735952
390,560,3957547,0.4177461602214476,0.8299006499181526
391,561,4061189,0.5519934829471864,0.8867461471067898
392,563,4233830,0.5363426630071724,0.8588306338060312
393,564,4304253,0.5025257365480599,0.8086096268016861
394,566,4027306,0.444947451813419,0.8867461471067898
395,569,4108073,0.5305508574684853,0.8340283220698106
396,572,4138785,0.4719377187621663,0.8390517798562174
397,575,4259407,0.3686145421078138,0.8588306338060312
398,580,4157437,0.2799882159791368,0.8507150240075871
399,583,4126451,0.4574954156086796,0.8867461471067898
400,585,4139441,0.4439091939893027,0.8355940085735952
401,587,3951610,0.5223094601677497,0.8355940085735952
402,589,3960158,0.5437829605401995,0.8867461471067898
403,590,3996505,0.2860818352518767,0.8355940085735952
404,592,3999868,0.5365446527185271,0.8867461471067898
405,593,4269827,0.4236640843464815,0.8299006499181526
406,596,4328178,0.4314359541648196,0.8531279905605064
407,598,3945419,0.5173735161908376,0.8867461471067898
408,599,3936949,0.5141762053052533,0.8867461471067898
409,600,4118216,0.3073528687777307,0.7880513211660203
410,602,3972456,0.5168476134229546,0.8355940085735952
411,608,4269082,0.5740802522185029,0.8867461471067898
412,611,4134295,0.5522719577746131,0.8472192066128912
413,612,4117958,0.4073662454934009,0.8355940085735952
414,617,3980196,0.5648130654176649,0.8457463224862196
415,619,3946882,0.4723093911804071,0.8457463224862196
416,621,4165847,0.4897169278044966,0.8867461471067898
417,622,4163340,0.4779954258055764,0.8355940085735952
418,623,4040424,0.5114181513842153,0.8867461471067898
419,626,4379332,0.5611213422942212,0.8588306338060312
420,627,3996233,0.2335844503095319,0.8086096268016861
421,629,4361869,0.5883351684243114,0.8355940085735952
422,631,3973555,0.4504084741363528,0.8644542147690559
423,632,4085721,0.4999922019192901,0.8588306338060312
424,633,4156361,0.5545236593357002,0.8867461471067898
425,634,4238885,0.4334250308017337,0.8867461471067898
426,636,4338565,0.5544478748912638,0.8867461471067898
427,641,4267504,0.4657471500510933,0.7933125422317113
428,642,4335367,0.2862154966336135,0.8301680127085607
429,645,4227354,0.5171881895182343,0.8531279905605064
430,650,4027704,0.4448496568564514,0.8355940085735952
431,654,4010256,0.2878143748297769,0.8651316402938755
432,660,4262745,0.5372582788210996,0.8867461471067898
433,662,3970963,0.4081797193313951,0.8355940085735952
434,666,4136447,0.5290764193464363,0.8472192066128912
435,671,4133145,0.4747567489291523,0.8705519036662018
436,672,4352621,0.5507670582047562,0.8355940085735952
437,673,4326919,0.5346850390672356,0.8656279644513574
438,686,4387243,0.39576756577918665,0.8867461471067898
439,687,3932101,0.5093628475266199,0.8867461471067898
440,691,4273133,0.5278901324246091,0.8355940085735952
441,693,4324351,0.5535596277077458,0.8644542147690559
442,697,4093111,0.5484196883444868,0.8867461471067898
443,700,4108886,0.297247890246115,0.7589536928030078
444,701,3932742,0.4253508382476554,0.8867461471067898
445,702,4021786,0.4832163643601704,0.8867461471067898
446,703,4309211,0.2140137942948512,0.8867461471067898
447,708,3966351,0.5265235582130208,0.8390517798562174
448,715,4151430,0.5511858641314235,0.8867461471067898
449,717,4237507,0.4719591076841057,0.9198738087247084
450,718,4186674,0.6272607805869661,0.8390517798562174
451,720,4271071,0.2790698059882191,0.781389857210183
452,723,4143081,0.37671464582413977,0.8507150240075871
453,724,4265620,0.5433063230995883,0.8867461471067898
454,727,3988752,0.5828399424027324,0.8867461471067898
455,730,4353010,0.4883265845730356,0.8355940085735952
456,731,4024577,0.537129915740426,0.8355940085735952
457,736,4276763,0.5278260366166144,0.8867461471067898
458,740,4035522,0.5534576083070011,0.8588306338060312
459,744,4058788,0.4645167232442252,0.8390517798562174
460,745,4341480,0.4870467696284588,0.8867461471067898
461,751,3996425,0.5400000792060743,0.8588306338060312
462,756,4284687,0.4732258319679698,0.8867461471067898
463,758,4104270,0.27903354678323083,0.8355940085735952
464,759,4145936,0.3975646518718773,0.8867461471067898
465,762,4136206,0.4180136763599071,0.8867461471067898
466,767,4266481,0.33346769694435685,0.8867461471067898
467,768,4368281,0.30367176224536685,0.7836686106234101
468,771,4318478,0.5009027741404963,0.8340283220698106
469,773,4128334,0.5183455850827671,0.8386088900746129
470,774,3975766,0.5234052147299089,0.8867461471067898
471,777,4218822,0.5296698474654962,0.8867461471067898
472,778,RE31707,0.4613083506271679,0.8355940085735952
473,779,4325073,0.4596203201328117,0.8867461471067898
474,783,4025539,0.2989355386972007,0.7880513211660203
475,784,4343070,0.3599873478732138,0.8472192066128912
476,785,3976623,0.2962262065621719,0.8531279905605064
477,786,3977462,0.4781110837803325,0.8355940085735952
478,787,4270246,0.5869207476011582,0.8359990663251473
479,788,4220332,0.5956895247401777,0.8457463224862196
480,789,4117578,0.3098920707454547,0.8684548019822533
481,793,4177680,0.4960523690664592,0.8867461471067898
482,794,4267561,0.4864975457209976,0.8867461471067898
483,795,4275925,0.5617701998543843,0.8867461471067898
484,797,4354639,0.5859390939195613,0.8867461471067898
485,801,4165383,0.3561099978540121,0.8588306338060312
486,802,4074977,0.4891350086581964,0.8867461471067898
487,805,4315287,0.5559218921030209,0.8727936379715939
488,806,4164450,0.445330163472002,0.8656279644513574
489,807,4333468,0.5304215226128243,0.8355940085735952
490,811,4074468,0.5809133165216986,0.8867461471067898
491,813,4000315,0.31366964679044296,0.8867461471067898
492,815,3961559,0.5738704746962219,0.8386088900746129
493,821,4404182,0.3274343107274872,0.8303966515808388
494,826,4083426,0.5554936302118932,0.8981903283406891
495,827,4084397,0.5239259099443498,0.8644542147690559
496,834,4006136,0.02620734329916332,0.6813909257782462
497,835,4044691,0.5573032411500974,0.8867461471067898
498,846,4085101,0.15466756502895865,0.6598710969772389
499,850,4086043,0.4210901474172689,0.8644542147690559
500,853,4114884,0.5834329093012176,0.8644542147690559
501,855,4257384,0.4300400936834151,0.8588306338060312
502,856,4204829,0.4662193637908478,0.8644542147690559
503,861,4034350,0.544174858625468,0.8355940085735952
504,863,4264955,0.5984970235909687,0.8867461471067898
505,865,4189629,0.4805952620817803,0.8867461471067898
506,873,4059416,0.4667073834858476,0.8644542147690559
507,874,3993084,0.5011070473403615,0.8727936379715939
508,875,3963502,0.21459785474025306,0.8531279905605064
509,877,4048853,0.4995682156796994,0.8281030255284143
510,880,4024952,0.5202469258702738,0.8705519036662018
511,882,3963105,0.5537917551797478,0.8644542147690559
512,885,4164166,0.5093205206618447,0.8867461471067898
513,888,4122806,0.5439246916410786,0.8355940085735952
514,891,4336681,0.5255468220854933,0.8386088900746129
515,894,4179328,0.4949234853836309,0.8867461471067898
516,895,4028450,0.5115693229921598,0.8388557263554683
517,898,4136683,0.389888359800739,0.8555467916284272
518,899,4065786,0.5567820759295875,0.8588306338060312
519,900,4104596,0.3854398570652254,0.8381924434102036
520,905,4175937,0.4907033861700642,0.8867461471067898
521,907,4350959,0.5095202038355735,0.8867461471067898
522,911,4570556,0.5154619427186727,0.8867461471067898
523,912,4223703,0.5355720297724608,0.8388557263554683
524,917,4241664,0.470525536089085,0.8472192066128912
525,918,4287050,0.4181406069259512,0.8867461471067898
526,921,4290546,0.5069697407447974,0.8705519036662018
527,923,4344488,0.5412379773845758,0.8531279905605064
528,924,4159053,0.5485093530003597,0.8355940085735952
529,930,4218335,0.3353301715936503,0.8500174048330686
530,931,3982395,0.5071149687347584,0.8355940085735952
531,932,3983250,0.4147810610172536,0.8507150240075871
532,935,4055527,0.3396635889903885,0.8507150240075871
533,937,3979559,0.5618517238769716,0.8355940085735952
534,938,3948255,0.5863913413503921,0.8644542147690559
535,939,4179613,0.4036260922462213,0.82208084594187
536,943,3957200,0.5586854707003921,0.8355940085735952
