2000,"['signal', 'signals', 'warning', 'device', 'message', 'send', 'flash', 'click', 'helicopter', 'snap']"
1970,"['signal', 'warning', 'sign', 'alarm', 'halt', 'arrest', 'radio', 'train', 'engine', 'switch']"
1980,"['signal', 'signals', 'warning', 'radar', 'message', 'launch', 'satellite', 'beam', 'switch', 'radio']"
1990,"['signal', 'signals', 'radio', 'digital', 'satellite', 'warning', 'broadcast', 'satellites', 'detect', 'transmit']"
